0.0046776,0.0024744,0.0093603,0.0094391
0.0053774,0.004898,0.013764,0.011491
0.0077574,0.0056695,0.013705,0.014399
0.0078645,0.0043855,0.016047,0.016766
0.0076826,0.0050688,0.012761,0.016486
0.006778,0.0025153,0.011659,0.43817
0.0058356,0.0032512,0.016541,0.027669
0.47689,0.48253,0.43669,0.0068951
0.004879,0.0027873,0.013006,0.012195
0.0032497,0.0027565,0.0084911,0.0071531
0,0,0,0
0.0010452,0.001402,0.003666,0.0040028
0.0031903,0.0013557,0.004631,0.0042921
0.50916,0.50681,0.52301,0.5231
0,0,0,0
0.0059019,0.0031224,0.010958,0.0093647
0.50768,0.50635,0.52014,0.52223
0,0,0.0014002,0.0010286
0.0037897,0.0016615,0.0094143,0.0062379
0.5051,0.50372,0.51311,0.50895
0.0077971,0.0054116,0.012664,0.021565
