0,0,0,0,0,0,0,0,0,0
0.35557,0.33801,0.43848,0.35819,0.35889,0.35762,0.4329,0.35931,0.35762,0.37086
0,0.32718,0.14279,0.35075,0,0.35128,0.053914,0,0,0
0.35329,0.33455,0.22783,0,0.35441,0,0.22384,0.35675,0.35462,0.36482
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.34874,0,0.38631,0,0.35201,0
0.35404,0.33708,0.43381,0.35548,0,0.35554,0.091439,0.35835,0,0.37158
0,0,0,0,0,0,0,0,0,0
0,0,0.05425,0.35254,0.35408,0,0.40932,0,0.35508,0
0.35265,0.33363,0.40198,0,0,0.35468,0.063037,0.35214,0,0.36516
0,0,0,0,0,0,0,0,0.34894,0
0.35435,0,0.3857,0.3566,0.35514,0.35696,0.39202,0,0,0.36805
0,0.33141,0.056924,0,0,0,0.063618,0.34989,0,0
0.35465,0.33726,0.38852,0.35552,0.35767,0.35688,0.41527,0.35851,0.35723,0.36802
0,0,0.044072,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.3526,0.3323,0.14058,0,0.35171,0,0.18622,0.35022,0,0
0,0,0.092589,0.34952,0,0.35083,0.035034,0,0,0
0,0,0.13571,0,0,0,0.15278,0,0,0
0,0,0.038083,0,0,0,0.086026,0,0,0
0,0,0.040301,0,0,0,0,0,0,0.34948
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.3509,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.34433,0.030485,0,0,0.14061
0,0,0.041654,0,0,0,0.051145,0.34256,0,0
0,0,0.047613,0,0,0,0.066809,0,0,0
0.35124,0,0.050568,0,0,0,0.091988,0,0,0
0,0,0.046451,0,0.34734,0,0.055248,0,0,0.21148
0,0.32823,0.1004,0.34955,0,0,0.076661,0,0,0
0,0,0.062522,0,0,0,0.08016,0,0,0
0,0,0.041302,0,0,0,0.023369,0,0,0
0,0,0.048662,0,0,0,0.019897,0,0.35179,0
0,0,0,0,0,0,0,0,0,0
